DATE,GDPC1,Change ($B),% Change,% Change Annualised
1999-07-01,12662.385,163.6910000000007,0.013096648337818317,0.05238659335127327
1999-10-01,12877.593,215.20800000000054,0.016995850307821136,0.06798340123128455
2000-01-01,12924.178999999998,46.58599999999751,0.0036176015191657918,0.014470406076663167
2000-04-01,13160.841999999999,236.66300000000047,0.018311646720460928,0.07324658688184371
2000-07-01,13178.419,17.577000000001135,0.0013355528468468325,0.00534221138738733
2000-10-01,13260.506000000001,82.08700000000135,0.006228895894113018,0.02491558357645207
2001-01-01,13222.69,-37.81600000000071,-0.0028517765460835953,-0.011407106184334381
2001-04-01,13299.983999999999,77.29399999999805,0.0058455579008505065,0.023382231603402026
2001-07-01,13244.784,-55.19999999999891,-0.004150380932788966,-0.016601523731155865
2001-10-01,13280.858999999999,36.07499999999891,0.002723713727607713,0.010894854910430851
2002-01-01,13397.002,116.14300000000185,0.008745142162867703,0.03498056865147081
2002-04-01,13478.152,81.14999999999964,0.006057325362793797,0.02422930145117519
2002-07-01,13538.072,59.92000000000007,0.004445713329245704,0.017782853316982816
2002-10-01,13559.032,20.959999999999127,0.0015482263648767258,0.006192905459506903
2003-01-01,13634.253,75.22100000000137,0.0055476674146059946,0.022190669658423978
2003-04-01,13751.543,117.28999999999905,0.008602598176812304,0.034410392707249216
2003-07-01,13985.073,233.53000000000065,0.016982094300254102,0.06792837720101641
2003-10-01,14145.645,160.57200000000012,0.01148167049253157,0.04592668197012628
2004-01-01,14221.146999999999,75.50199999999859,0.005337473123353309,0.021349892493413236
2004-04-01,14329.523000000001,108.37600000000202,0.0076207636416389946,0.030483054566555978
2004-07-01,14464.983999999999,135.4609999999975,0.00945328047556071,0.03781312190224284
2004-10-01,14609.876,144.89200000000164,0.010016741117722772,0.04006696447089109
2005-01-01,14771.601999999999,161.72599999999875,0.011069635361723673,0.04427854144689469
2005-04-01,14839.782,68.18000000000029,0.0046156131203642925,0.01846245248145717
2005-07-01,14972.053999999998,132.27199999999903,0.008913338484352273,0.035653353937409094
2005-10-01,15066.597,94.54300000000148,0.006314631245652791,0.025258524982611164
2006-01-01,15267.026000000002,200.4290000000019,0.013302871245577386,0.05321148498230954
2006-04-01,15302.705,35.67899999999827,0.002336997395563367,0.009347989582253469
2006-07-01,15326.368,23.663000000000466,0.0015463279204559477,0.006185311681823791
2006-10-01,15456.928,130.5599999999995,0.00851865229909654,0.03407460919638616
2007-01-01,15493.328000000001,36.400000000001455,0.0023549310703914195,0.009419724281565678
2007-04-01,15582.085,88.75699999999779,0.005728724003003061,0.022914896012012242
2007-07-01,15666.738000000001,84.65300000000207,0.005432713272967238,0.02173085309186895
2007-10-01,15761.966999999999,95.22899999999754,0.006078419132304225,0.0243136765292169
2008-01-01,15671.383,-90.58399999999892,-0.005746998455205432,-0.022987993820821728
2008-04-01,15752.308,80.92500000000109,0.005163870987008767,0.02065548394803507
2008-07-01,15667.032,-85.27600000000166,-0.005413555905585454,-0.021654223622341817
2008-10-01,15328.027,-339.0049999999992,-0.021638112438909896,-0.08655244975563958
2009-01-01,15155.94,-172.08699999999953,-0.011226950474447883,-0.04490780189779153
2009-04-01,15134.117,-21.82300000000032,-0.0014398974923363062,-0.005759589969345225
2009-07-01,15189.222,55.10499999999956,0.0036411110076657316,0.014564444030662926
2009-10-01,15356.058,166.83600000000115,0.010983841042023101,0.043935364168092406
2010-01-01,15415.145,59.086999999999534,0.0038477973969621715,0.015391189587848686
2010-04-01,15557.277,142.1319999999996,0.009220283039828692,0.03688113215931477
2010-07-01,15671.966999999999,114.68999999999869,0.0073721127418378,0.0294884509673512
2010-10-01,15750.625,78.65800000000127,0.005019025371863162,0.020076101487452647
2011-01-01,15712.753999999999,-37.871000000001004,-0.0024044125233125824,-0.00961765009325033
2011-04-01,15825.096000000001,112.34200000000237,0.007149733267637348,0.028598933070549393
2011-07-01,15820.7,-4.39600000000064,-0.00027778662448563196,-0.0011111464979425278
2011-10-01,16004.107,183.40699999999924,0.011592849873899302,0.04637139949559721
2012-01-01,16129.418,125.3109999999997,0.00782992765544499,0.03131971062177996
2012-04-01,16198.806999999999,69.38899999999921,0.00430201511300643,0.01720806045202572
2012-07-01,16220.667,21.860000000000582,0.0013494820945765262,0.005397928378306105
2012-10-01,16239.138,18.471000000001368,0.0011387324577960545,0.004554929831184218
2013-01-01,16382.964,143.8259999999991,0.008856750894043808,0.03542700357617523
2013-04-01,16403.18,20.21600000000035,0.0012339647453294411,0.0049358589813177645
2013-07-01,16531.685,128.50500000000102,0.007834151670590872,0.03133660668236349
2013-10-01,16663.648999999998,131.9639999999963,0.007982489383265845,0.03192995753306338
2014-01-01,16616.54,-47.10899999999674,-0.0028270518660106214,-0.011308207464042486
2014-04-01,16841.475,224.93499999999767,0.013536813319740215,0.05414725327896086
2014-07-01,17047.098,205.62300000000323,0.012209322520741361,0.048837290082965445
2014-10-01,17143.038,95.93999999999869,0.005627937376789793,0.022511749507159173
2015-01-01,17305.752,162.71399999999994,0.009491549864149018,0.03796619945659607
2015-04-01,17422.845,117.09300000000076,0.006766131861822622,0.027064527447290487
2015-07-01,17486.021,63.175999999999476,0.0036260438521951155,0.014504175408780462
2015-10-01,17514.061999999998,28.04099999999744,0.0016036238318595242,0.006414495327438097
2016-01-01,17613.264,99.20200000000114,0.005664134339595339,0.022656537358381357
2016-04-01,17668.203,54.939000000002125,0.0031191833609036657,0.012476733443614663
2016-07-01,17764.388,96.18499999999767,0.005443960543129345,0.02177584217251738
2016-10-01,17876.179,111.79100000000108,0.006292983467823365,0.02517193387129346
2017-01-01,17977.299,101.11999999999898,0.005656689832877593,0.02262675933151037
2017-04-01,18054.052,76.75300000000061,0.004269440031007932,0.017077760124031727
2017-07-01,18185.636000000002,131.58400000000256,0.007288336158553399,0.029153344634213596
2017-10-01,18359.432,173.79599999999846,0.00955677326874893,0.03822709307499572
2018-01-01,18530.483,171.05099999999948,0.00931679149986775,0.037267165999471
2018-04-01,18654.383,123.90000000000146,0.006686280114770904,0.026745120459083616
2018-07-01,18752.355,97.97199999999793,0.0052519560684476385,0.021007824273790554
2018-10-01,18813.923,61.5679999999993,0.0032832142949512644,0.013132857179805058
2019-01-01,18950.346999999998,136.42399999999907,0.007251225595002131,0.029004902380008524
2019-04-01,19020.599,70.25200000000041,0.003707161668332626,0.014828646673330503
2019-07-01,19141.744,121.14500000000044,0.00636914747006645,0.0254765898802658
2019-10-01,19253.959,112.21500000000015,0.005862318501386188,0.02344927400554475
2020-01-01,19010.848,-243.11099999999715,-0.012626546052165066,-0.050506184208660265
2020-04-01,17205.822,-1805.0260000000017,-0.09494715859071623,-0.3797886343628649
